Lang	Sent_id	S_length	Dependency	DL
\de	370	10	(7, 9)	2
\de	370	10	(9, 8)	1
\de	370	10	(10, 6)	4
\de	370	10	(0, 2)	2
\de	373	5	(2, 1)	1
\de	373	5	(2, 3)	1
\de	373	5	(2, 6)	4
\de	373	5	(3, 4)	1
\de	373	5	(0, 2)	2
\de	381	5	(2, 1)	1
\de	381	5	(2, 3)	1
\de	381	5	(3, 5)	2
\de	381	5	(5, 4)	1
\de	381	5	(0, 2)	2
\de	382	4	(2, 1)	1
\de	382	4	(2, 3)	1
\de	382	4	(3, 4)	1
\de	382	4	(0, 2)	2
\de	389	1	(0, 1)	1
\de	390	5	(2, 1)	1
\de	390	5	(2, 3)	1
\de	390	5	(2, 5)	3
\de	390	5	(3, 4)	1
\de	390	5	(0, 2)	2
\de	395	11	(2, 1)	1
\de	395	11	(2, 4)	2
\de	395	11	(4, 3)	1
\de	395	11	(4, 5)	1
\de	395	11	(5, 6)	1
\de	395	11	(5, 10)	5
\de	395	11	(6, 8)	2
\de	395	11	(10, 9)	1
\de	395	11	(10, 12)	2
\de	395	11	(12, 11)	1
\de	395	11	(0, 2)	2
\de	406	5	(1, 2)	1
\de	406	5	(1, 3)	2
\de	406	5	(1, 4)	3
\de	406	5	(4, 5)	1
\de	406	5	(0, 1)	1
\de	408	8	(2, 1)	1
\de	408	8	(3, 2)	1
\de	408	8	(3, 4)	1
\de	408	8	(3, 5)	2
\de	408	8	(3, 6)	3
\de	408	8	(3, 8)	5
\de	408	8	(8, 7)	1
\de	408	8	(0, 3)	3
\de	411	7	(2, 1)	1
\de	411	7	(3, 2)	1
\de	411	7	(3, 4)	1
\de	411	7	(4, 5)	1
\de	411	7	(5, 6)	1
\de	411	7	(6, 7)	1
\de	411	7	(0, 3)	3
\de	415	12	(2, 1)	1
\de	415	12	(2, 3)	1
\de	415	12	(2, 9)	7
\de	415	12	(3, 5)	2
\de	415	12	(5, 4)	1
\de	415	12	(6, 2)	4
\de	415	12	(6, 12)	6
\de	415	12	(8, 7)	1
\de	415	12	(9, 8)	1
\de	415	12	(12, 10)	2
\de	415	12	(12, 11)	1
\de	415	12	(0, 6)	6
\de	419	9	(3, 2)	1
\de	419	9	(3, 4)	1
\de	419	9	(3, 5)	2
\de	419	9	(3, 6)	3
\de	419	9	(3, 8)	5
\de	419	9	(8, 11)	3
\de	419	9	(11, 9)	2
\de	419	9	(11, 10)	1
\de	419	9	(0, 3)	3
\de	421	12	(2, 1)	1
\de	421	12	(2, 4)	2
\de	421	12	(4, 3)	1
\de	421	12	(5, 2)	3
\de	421	12	(5, 6)	1
\de	421	12	(5, 10)	5
\de	421	12	(5, 11)	6
\de	421	12	(5, 12)	7
\de	421	12	(8, 7)	1
\de	421	12	(10, 9)	1
\de	421	12	(12, 8)	4
\de	421	12	(0, 5)	5
\de	422	1	(0, 1)	1
\de	423	6	(2, 1)	1
\de	423	6	(2, 4)	2
\de	423	6	(2, 5)	3
\de	423	6	(5, 7)	2
\de	423	6	(7, 6)	1
\de	423	6	(0, 2)	2
\de	425	7	(2, 1)	1
\de	425	7	(2, 3)	1
\de	425	7	(2, 7)	5
\de	425	7	(3, 4)	1
\de	425	7	(4, 6)	2
\de	425	7	(6, 5)	1
\de	425	7	(0, 2)	2
\de	428	12	(2, 1)	1
\de	428	12	(3, 2)	1
\de	428	12	(3, 4)	1
\de	428	12	(3, 12)	9
\de	428	12	(5, 10)	5
\de	428	12	(6, 9)	3
\de	428	12	(9, 7)	2
\de	428	12	(9, 8)	1
\de	428	12	(10, 6)	4
\de	428	12	(11, 5)	6
\de	428	12	(12, 11)	1
\de	428	12	(0, 3)	3
\de	434	8	(1, 2)	1
\de	434	8	(3, 1)	2
\de	434	8	(3, 4)	1
\de	434	8	(3, 10)	7
\de	434	8	(6, 5)	1
\de	434	8	(6, 8)	2
\de	434	8	(10, 6)	4
\de	434	8	(0, 3)	3
\de	435	6	(2, 1)	1
\de	435	6	(2, 3)	1
\de	435	6	(2, 6)	4
\de	435	6	(3, 4)	1
\de	435	6	(6, 5)	1
\de	435	6	(0, 2)	2
\de	442	10	(2, 1)	1
\de	442	10	(2, 4)	2
\de	442	10	(2, 10)	8
\de	442	10	(5, 6)	1
\de	442	10	(6, 9)	3
\de	442	10	(9, 7)	2
\de	442	10	(9, 8)	1
\de	442	10	(10, 3)	7
\de	442	10	(10, 5)	5
\de	442	10	(0, 2)	2
\de	445	11	(2, 1)	1
\de	445	11	(2, 3)	1
\de	445	11	(3, 7)	4
\de	445	11	(6, 5)	1
\de	445	11	(7, 4)	3
\de	445	11	(7, 6)	1
\de	445	11	(7, 8)	1
\de	445	11	(8, 10)	2
\de	445	11	(10, 9)	1
\de	445	11	(10, 11)	1
\de	445	11	(0, 2)	2
\de	446	9	(2, 1)	1
\de	446	9	(2, 4)	2
\de	446	9	(4, 3)	1
\de	446	9	(4, 7)	3
\de	446	9	(7, 5)	2
\de	446	9	(7, 6)	1
\de	446	9	(7, 8)	1
\de	446	9	(8, 9)	1
\de	446	9	(0, 2)	2
\de	448	4	(2, 3)	1
\de	448	4	(2, 4)	2
\de	448	4	(2, 5)	3
\de	448	4	(0, 2)	2
\de	449	2	(1, 2)	1
\de	449	2	(0, 1)	1
\de	452	7	(2, 1)	1
\de	452	7	(2, 3)	1
\de	452	7	(2, 7)	5
\de	452	7	(3, 4)	1
\de	452	7	(4, 5)	1
\de	452	7	(7, 6)	1
\de	452	7	(0, 2)	2
\de	459	3	(1, 2)	1
\de	459	3	(2, 3)	1
\de	459	3	(0, 1)	1
\de	466	6	(2, 1)	1
\de	466	6	(2, 3)	1
\de	466	6	(2, 6)	4
\de	466	6	(3, 4)	1
\de	466	6	(4, 5)	1
\de	466	6	(0, 2)	2
\de	469	8	(2, 1)	1
\de	469	8	(2, 5)	3
\de	469	8	(4, 3)	1
\de	469	8	(5, 4)	1
\de	469	8	(5, 8)	3
\de	469	8	(8, 6)	2
\de	469	8	(8, 7)	1
\de	469	8	(0, 2)	2
\de	471	12	(2, 1)	1
\de	471	12	(3, 2)	1
\de	471	12	(3, 4)	1
\de	471	12	(3, 6)	3
\de	471	12	(3, 7)	4
\de	471	12	(3, 8)	5
\de	471	12	(6, 5)	1
\de	471	12	(8, 9)	1
\de	471	12	(9, 12)	3
\de	471	12	(12, 10)	2
\de	471	12	(12, 11)	1
\de	471	12	(0, 3)	3
\de	479	3	(3, 1)	2
\de	479	3	(3, 2)	1
\de	479	3	(0, 3)	3
\de	491	1	(0, 1)	1
\de	492	4	(2, 1)	1
\de	492	4	(2, 4)	2
\de	492	4	(2, 6)	4
\de	492	4	(0, 2)	2
\de	494	12	(2, 1)	1
\de	494	12	(2, 3)	1
\de	494	12	(3, 5)	2
\de	494	12	(5, 4)	1
\de	494	12	(6, 2)	4
\de	494	12	(6, 8)	2
\de	494	12	(8, 7)	1
\de	494	12	(8, 9)	1
\de	494	12	(9, 12)	3
\de	494	12	(12, 10)	2
\de	494	12	(12, 11)	1
\de	494	12	(0, 6)	6
\de	499	12	(1, 3)	2
\de	499	12	(3, 2)	1
\de	499	12	(4, 6)	2
\de	499	12	(4, 12)	8
\de	499	12	(6, 5)	1
\de	499	12	(6, 7)	1
\de	499	12	(7, 9)	2
\de	499	12	(9, 8)	1
\de	499	12	(9, 11)	2
\de	499	12	(11, 10)	1
\de	499	12	(12, 1)	11
\de	499	12	(0, 4)	4
\de	501	12	(2, 1)	1
\de	501	12	(2, 4)	2
\de	501	12	(6, 2)	4
\de	501	12	(6, 7)	1
\de	501	12	(6, 9)	3
\de	501	12	(9, 15)	6
\de	501	12	(10, 11)	1
\de	501	12	(11, 13)	2
\de	501	12	(13, 12)	1
\de	501	12	(15, 10)	5
\de	501	12	(15, 14)	1
\de	501	12	(0, 6)	6
\de	503	6	(2, 1)	1
\de	503	6	(2, 3)	1
\de	503	6	(3, 4)	1
\de	503	6	(5, 2)	3
\de	503	6	(5, 6)	1
\de	503	6	(0, 5)	5
\de	505	11	(1, 2)	1
\de	505	11	(2, 3)	1
\de	505	11	(3, 4)	1
\de	505	11	(5, 8)	3
\de	505	11	(5, 10)	5
\de	505	11	(5, 11)	6
\de	505	11	(8, 6)	2
\de	505	11	(8, 7)	1
\de	505	11	(10, 9)	1
\de	505	11	(11, 1)	10
\de	505	11	(0, 5)	5
\de	512	5	(2, 1)	1
\de	512	5	(2, 4)	2
\de	512	5	(2, 5)	3
\de	512	5	(4, 3)	1
\de	512	5	(0, 2)	2
\de	515	11	(1, 3)	2
\de	515	11	(3, 2)	1
\de	515	11	(4, 6)	2
\de	515	11	(4, 11)	7
\de	515	11	(6, 5)	1
\de	515	11	(8, 7)	1
\de	515	11	(8, 10)	2
\de	515	11	(10, 9)	1
\de	515	11	(11, 1)	10
\de	515	11	(11, 8)	3
\de	515	11	(0, 4)	4
\de	520	6	(1, 2)	1
\de	520	6	(3, 1)	2
\de	520	6	(3, 4)	1
\de	520	6	(4, 6)	2
\de	520	6	(6, 5)	1
\de	520	6	(0, 3)	3
\de	524	4	(2, 1)	1
\de	524	4	(2, 4)	2
\de	524	4	(4, 3)	1
\de	524	4	(0, 2)	2
\de	526	8	(1, 2)	1
\de	526	8	(2, 3)	1
\de	526	8	(2, 4)	2
\de	526	8	(5, 7)	2
\de	526	8	(5, 8)	3
\de	526	8	(7, 6)	1
\de	526	8	(8, 1)	7
\de	526	8	(0, 5)	5
\de	529	1	(0, 1)	1
\de	530	3	(1, 2)	1
\de	530	3	(2, 3)	1
\de	530	3	(0, 1)	1
\de	533	8	(2, 1)	1
\de	533	8	(2, 4)	2
\de	533	8	(4, 3)	1
\de	533	8	(5, 2)	3
\de	533	8	(5, 6)	1
\de	533	8	(5, 7)	2
\de	533	8	(5, 8)	3
\de	533	8	(0, 5)	5
\de	535	11	(3, 2)	1
\de	535	11	(3, 4)	1
\de	535	11	(3, 6)	3
\de	535	11	(3, 12)	9
\de	535	11	(6, 5)	1
\de	535	11	(6, 7)	1
\de	535	11	(7, 9)	2
\de	535	11	(9, 8)	1
\de	535	11	(12, 14)	2
\de	535	11	(14, 13)	1
\de	535	11	(0, 3)	3
\de	539	12	(2, 1)	1
\de	539	12	(2, 4)	2
\de	539	12	(2, 6)	4
\de	539	12	(4, 3)	1
\de	539	12	(6, 13)	7
\de	539	12	(7, 8)	1
\de	539	12	(11, 9)	2
\de	539	12	(11, 10)	1
\de	539	12	(11, 12)	1
\de	539	12	(13, 7)	6
\de	539	12	(13, 11)	2
\de	539	12	(0, 2)	2
\de	541	10	(2, 1)	1
\de	541	10	(2, 3)	1
\de	541	10	(2, 9)	7
\de	541	10	(3, 7)	4
\de	541	10	(7, 4)	3
\de	541	10	(7, 5)	2
\de	541	10	(7, 6)	1
\de	541	10	(9, 8)	1
\de	541	10	(9, 10)	1
\de	541	10	(0, 2)	2
\de	542	3	(2, 1)	1
\de	542	3	(2, 3)	1
\de	542	3	(0, 2)	2
\de	543	8	(2, 1)	1
\de	543	8	(2, 5)	3
\de	543	8	(2, 8)	6
\de	543	8	(5, 3)	2
\de	543	8	(5, 4)	1
\de	543	8	(5, 6)	1
\de	543	8	(8, 7)	1
\de	543	8	(0, 2)	2
\de	548	10	(2, 1)	1
\de	548	10	(2, 4)	2
\de	548	10	(4, 3)	1
\de	548	10	(4, 6)	2
\de	548	10	(6, 5)	1
\de	548	10	(7, 2)	5
\de	548	10	(7, 9)	2
\de	548	10	(7, 10)	3
\de	548	10	(9, 8)	1
\de	548	10	(0, 7)	7
\de	559	5	(1, 2)	1
\de	559	5	(2, 4)	2
\de	559	5	(4, 3)	1
\de	559	5	(5, 1)	4
\de	559	5	(0, 5)	5
\de	561	10	(2, 1)	1
\de	561	10	(2, 4)	2
\de	561	10	(2, 11)	9
\de	561	10	(4, 3)	1
\de	561	10	(4, 6)	2
\de	561	10	(4, 8)	4
\de	561	10	(6, 5)	1
\de	561	10	(8, 9)	1
\de	561	10	(11, 12)	1
\de	561	10	(0, 2)	2
\de	562	11	(2, 1)	1
\de	562	11	(2, 3)	1
\de	562	11	(2, 10)	8
\de	562	11	(3, 8)	5
\de	562	11	(6, 5)	1
\de	562	11	(8, 6)	2
\de	562	11	(8, 7)	1
\de	562	11	(10, 11)	1
\de	562	11	(10, 12)	2
\de	562	11	(12, 13)	1
\de	562	11	(0, 2)	2
\de	563	5	(1, 2)	1
\de	563	5	(1, 4)	3
\de	563	5	(2, 3)	1
\de	563	5	(4, 5)	1
\de	563	5	(0, 1)	1
\de	566	3	(3, 1)	2
\de	566	3	(3, 2)	1
\de	566	3	(0, 3)	3
\de	567	12	(2, 1)	1
\de	567	12	(2, 7)	5
\de	567	12	(3, 4)	1
\de	567	12	(7, 3)	4
\de	567	12	(7, 5)	2
\de	567	12	(7, 6)	1
\de	567	12	(7, 13)	6
\de	567	12	(13, 9)	4
\de	567	12	(13, 10)	3
\de	567	12	(13, 11)	2
\de	567	12	(13, 12)	1
\de	567	12	(0, 2)	2
\de	568	9	(2, 1)	1
\de	568	9	(2, 3)	1
\de	568	9	(3, 4)	1
\de	568	9	(5, 2)	3
\de	568	9	(5, 7)	2
\de	568	9	(5, 8)	3
\de	568	9	(7, 6)	1
\de	568	9	(8, 9)	1
\de	568	9	(0, 5)	5
\de	571	6	(3, 1)	2
\de	571	6	(3, 2)	1
\de	571	6	(3, 5)	2
\de	571	6	(5, 4)	1
\de	571	6	(5, 6)	1
\de	571	6	(0, 3)	3
\de	576	12	(2, 1)	1
\de	576	12	(2, 4)	2
\de	576	12	(4, 3)	1
\de	576	12	(5, 11)	6
\de	576	12	(5, 12)	7
\de	576	12	(7, 10)	3
\de	576	12	(10, 8)	2
\de	576	12	(10, 9)	1
\de	576	12	(12, 2)	10
\de	576	12	(12, 6)	6
\de	576	12	(12, 7)	5
\de	576	12	(0, 5)	5
\de	579	5	(2, 1)	1
\de	579	5	(2, 3)	1
\de	579	5	(3, 5)	2
\de	579	5	(5, 4)	1
\de	579	5	(0, 2)	2
\de	580	7	(1, 3)	2
\de	580	7	(3, 5)	2
\de	580	7	(5, 4)	1
\de	580	7	(6, 1)	5
\de	580	7	(6, 8)	2
\de	580	7	(8, 7)	1
\de	580	7	(0, 6)	6
\de	584	4	(1, 2)	1
\de	584	4	(3, 1)	2
\de	584	4	(4, 3)	1
\de	584	4	(0, 4)	4
\de	591	4	(1, 2)	1
\de	591	4	(1, 3)	2
\de	591	4	(4, 1)	3
\de	591	4	(0, 4)	4
\de	593	7	(2, 1)	1
\de	593	7	(2, 4)	2
\de	593	7	(2, 6)	4
\de	593	7	(4, 3)	1
\de	593	7	(6, 7)	1
\de	593	7	(9, 2)	7
\de	593	7	(0, 9)	9
\de	597	1	(0, 1)	1
\de	598	2	(2, 1)	1
\de	598	2	(0, 2)	2
\de	603	1	(0, 1)	1
\de	604	3	(1, 2)	1
\de	604	3	(2, 3)	1
\de	604	3	(0, 1)	1
\de	610	4	(2, 1)	1
\de	610	4	(2, 3)	1
\de	610	4	(2, 4)	2
\de	610	4	(0, 2)	2
\de	611	4	(1, 2)	1
\de	611	4	(2, 4)	2
\de	611	4	(4, 3)	1
\de	611	4	(0, 1)	1
\de	614	12	(2, 1)	1
\de	614	12	(2, 3)	1
\de	614	12	(2, 4)	2
\de	614	12	(2, 5)	3
\de	614	12	(2, 10)	8
\de	614	12	(5, 8)	3
\de	614	12	(8, 6)	2
\de	614	12	(8, 7)	1
\de	614	12	(10, 9)	1
\de	614	12	(10, 12)	2
\de	614	12	(12, 11)	1
\de	614	12	(0, 2)	2
\de	615	6	(3, 1)	2
\de	615	6	(3, 2)	1
\de	615	6	(3, 4)	1
\de	615	6	(4, 6)	2
\de	615	6	(6, 5)	1
\de	615	6	(0, 3)	3
\de	618	9	(2, 1)	1
\de	618	9	(2, 3)	1
\de	618	9	(2, 4)	2
\de	618	9	(2, 6)	4
\de	618	9	(2, 9)	7
\de	618	9	(4, 5)	1
\de	618	9	(6, 7)	1
\de	618	9	(7, 8)	1
\de	618	9	(0, 2)	2
\de	619	6	(2, 1)	1
\de	619	6	(2, 3)	1
\de	619	6	(2, 5)	3
\de	619	6	(5, 4)	1
\de	619	6	(5, 6)	1
\de	619	6	(0, 2)	2
\de	621	8	(2, 1)	1
\de	621	8	(3, 5)	2
\de	621	8	(3, 6)	3
\de	621	8	(3, 7)	4
\de	621	8	(3, 8)	5
\de	621	8	(5, 4)	1
\de	621	8	(8, 2)	6
\de	621	8	(0, 3)	3
\de	625	11	(1, 2)	1
\de	625	11	(3, 1)	2
\de	625	11	(3, 4)	1
\de	625	11	(3, 5)	2
\de	625	11	(5, 8)	3
\de	625	11	(8, 6)	2
\de	625	11	(8, 7)	1
\de	625	11	(8, 9)	1
\de	625	11	(9, 11)	2
\de	625	11	(11, 10)	1
\de	625	11	(0, 3)	3
\de	631	12	(2, 1)	1
\de	631	12	(2, 3)	1
\de	631	12	(3, 4)	1
\de	631	12	(4, 5)	1
\de	631	12	(6, 2)	4
\de	631	12	(6, 7)	1
\de	631	12	(6, 10)	4
\de	631	12	(10, 8)	2
\de	631	12	(10, 9)	1
\de	631	12	(10, 12)	2
\de	631	12	(12, 11)	1
\de	631	12	(0, 6)	6
\de	633	12	(2, 1)	1
\de	633	12	(3, 2)	1
\de	633	12	(3, 4)	1
\de	633	12	(3, 7)	4
\de	633	12	(7, 5)	2
\de	633	12	(7, 6)	1
\de	633	12	(7, 8)	1
\de	633	12	(8, 10)	2
\de	633	12	(10, 9)	1
\de	633	12	(10, 11)	1
\de	633	12	(11, 12)	1
\de	633	12	(0, 3)	3
\de	634	7	(1, 2)	1
\de	634	7	(1, 3)	2
\de	634	7	(1, 5)	4
\de	634	7	(5, 4)	1
\de	634	7	(5, 6)	1
\de	634	7	(5, 7)	2
\de	634	7	(0, 1)	1
\de	636	3	(2, 1)	1
\de	636	3	(2, 3)	1
\de	636	3	(0, 2)	2
\de	638	6	(2, 1)	1
\de	638	6	(2, 4)	2
\de	638	6	(4, 3)	1
\de	638	6	(4, 6)	2
\de	638	6	(6, 5)	1
\de	638	6	(0, 2)	2
\de	639	8	(2, 1)	1
\de	639	8	(2, 8)	6
\de	639	8	(4, 3)	1
\de	639	8	(4, 5)	1
\de	639	8	(5, 7)	2
\de	639	8	(7, 6)	1
\de	639	8	(8, 4)	4
\de	639	8	(0, 2)	2
\de	647	5	(2, 1)	1
\de	647	5	(3, 2)	1
\de	647	5	(3, 4)	1
\de	647	5	(3, 5)	2
\de	647	5	(0, 3)	3
\de	650	1	(0, 1)	1
\de	651	5	(1, 3)	2
\de	651	5	(3, 2)	1
\de	651	5	(3, 4)	1
\de	651	5	(4, 5)	1
\de	651	5	(0, 1)	1
\de	656	11	(3, 1)	2
\de	656	11	(3, 2)	1
\de	656	11	(3, 5)	2
\de	656	11	(5, 4)	1
\de	656	11	(6, 3)	3
\de	656	11	(6, 11)	5
\de	656	11	(8, 7)	1
\de	656	11	(8, 9)	1
\de	656	11	(9, 10)	1
\de	656	11	(11, 8)	3
\de	656	11	(0, 6)	6
\de	657	9	(2, 1)	1
\de	657	9	(2, 3)	1
\de	657	9	(2, 9)	7
\de	657	9	(5, 4)	1
\de	657	9	(5, 6)	1
\de	657	9	(6, 7)	1
\de	657	9	(7, 8)	1
\de	657	9	(9, 5)	4
\de	657	9	(0, 2)	2
\de	658	10	(2, 1)	1
\de	658	10	(3, 2)	1
\de	658	10	(3, 4)	1
\de	658	10	(3, 8)	5
\de	658	10	(4, 6)	2
\de	658	10	(6, 5)	1
\de	658	10	(8, 10)	2
\de	658	10	(10, 12)	2
\de	658	10	(12, 11)	1
\de	658	10	(0, 3)	3
\de	659	6	(2, 1)	1
\de	659	6	(2, 3)	1
\de	659	6	(2, 4)	2
\de	659	6	(4, 6)	2
\de	659	6	(6, 5)	1
\de	659	6	(0, 2)	2
\de	663	9	(2, 1)	1
\de	663	9	(2, 3)	1
\de	663	9	(4, 2)	2
\de	663	9	(4, 7)	3
\de	663	9	(4, 9)	5
\de	663	9	(7, 5)	2
\de	663	9	(7, 6)	1
\de	663	9	(9, 8)	1
\de	663	9	(0, 4)	4
\de	664	7	(2, 1)	1
\de	664	7	(2, 4)	2
\de	664	7	(4, 3)	1
\de	664	7	(4, 5)	1
\de	664	7	(5, 7)	2
\de	664	7	(7, 6)	1
\de	664	7	(0, 2)	2
\de	667	9	(1, 2)	1
\de	667	9	(3, 5)	2
\de	667	9	(3, 9)	6
\de	667	9	(5, 4)	1
\de	667	9	(7, 6)	1
\de	667	9	(7, 8)	1
\de	667	9	(9, 1)	8
\de	667	9	(9, 7)	2
\de	667	9	(0, 3)	3
\de	668	7	(2, 1)	1
\de	668	7	(2, 3)	1
\de	668	7	(2, 7)	5
\de	668	7	(3, 4)	1
\de	668	7	(4, 5)	1
\de	668	7	(5, 6)	1
\de	668	7	(0, 2)	2
\de	672	12	(2, 1)	1
\de	672	12	(3, 2)	1
\de	672	12	(3, 5)	2
\de	672	12	(3, 7)	4
\de	672	12	(5, 4)	1
\de	672	12	(7, 12)	5
\de	672	12	(9, 11)	2
\de	672	12	(11, 10)	1
\de	672	12	(12, 9)	3
\de	672	12	(12, 13)	1
\de	672	12	(13, 8)	5
\de	672	12	(0, 3)	3
\de	677	12	(2, 1)	1
\de	677	12	(2, 3)	1
\de	677	12	(2, 4)	2
\de	677	12	(2, 6)	4
\de	677	12	(2, 7)	5
\de	677	12	(2, 9)	7
\de	677	12	(9, 14)	5
\de	677	12	(11, 10)	1
\de	677	12	(12, 13)	1
\de	677	12	(14, 11)	3
\de	677	12	(14, 12)	2
\de	677	12	(0, 2)	2
\de	679	8	(1, 2)	1
\de	679	8	(3, 1)	2
\de	679	8	(3, 5)	2
\de	679	8	(5, 4)	1
\de	679	8	(5, 6)	1
\de	679	8	(6, 8)	2
\de	679	8	(8, 7)	1
\de	679	8	(0, 3)	3
\de	680	5	(1, 2)	1
\de	680	5	(2, 3)	1
\de	680	5	(4, 1)	3
\de	680	5	(4, 5)	1
\de	680	5	(0, 4)	4
\de	681	10	(2, 4)	2
\de	681	10	(4, 3)	1
\de	681	10	(5, 7)	2
\de	681	10	(5, 9)	4
\de	681	10	(5, 10)	5
\de	681	10	(5, 11)	6
\de	681	10	(7, 6)	1
\de	681	10	(9, 8)	1
\de	681	10	(11, 2)	9
\de	681	10	(0, 5)	5
\de	682	10	(2, 1)	1
\de	682	10	(2, 3)	1
\de	682	10	(2, 6)	4
\de	682	10	(2, 10)	8
\de	682	10	(2, 11)	9
\de	682	10	(6, 5)	1
\de	682	10	(6, 8)	2
\de	682	10	(8, 7)	1
\de	682	10	(10, 9)	1
\de	682	10	(0, 2)	2
\de	685	6	(2, 1)	1
\de	685	6	(2, 4)	2
\de	685	6	(2, 5)	3
\de	685	6	(4, 3)	1
\de	685	6	(5, 6)	1
\de	685	6	(0, 2)	2
\de	686	7	(2, 1)	1
\de	686	7	(3, 2)	1
\de	686	7	(3, 4)	1
\de	686	7	(3, 5)	2
\de	686	7	(5, 7)	2
\de	686	7	(7, 6)	1
\de	686	7	(0, 3)	3
\de	689	7	(3, 2)	1
\de	689	7	(3, 5)	2
\de	689	7	(3, 7)	4
\de	689	7	(5, 4)	1
\de	689	7	(7, 1)	6
\de	689	7	(7, 8)	1
\de	689	7	(0, 3)	3
\de	690	7	(4, 2)	2
\de	690	7	(4, 5)	1
\de	690	7	(4, 6)	2
\de	690	7	(4, 7)	3
\de	690	7	(4, 8)	4
\de	690	7	(8, 3)	5
\de	690	7	(0, 4)	4
\de	692	12	(2, 1)	1
\de	692	12	(2, 3)	1
\de	692	12	(2, 4)	2
\de	692	12	(2, 5)	3
\de	692	12	(5, 7)	2
\de	692	12	(7, 6)	1
\de	692	12	(7, 10)	3
\de	692	12	(10, 8)	2
\de	692	12	(10, 9)	1
\de	692	12	(10, 11)	1
\de	692	12	(11, 12)	1
\de	692	12	(0, 2)	2
\de	694	7	(1, 2)	1
\de	694	7	(3, 4)	1
\de	694	7	(3, 5)	2
\de	694	7	(3, 6)	3
\de	694	7	(3, 7)	4
\de	694	7	(7, 1)	6
\de	694	7	(0, 3)	3
\de	695	12	(2, 1)	1
\de	695	12	(2, 3)	1
\de	695	12	(2, 6)	4
\de	695	12	(3, 4)	1
\de	695	12	(6, 14)	8
\de	695	12	(10, 11)	1
\de	695	12	(11, 12)	1
\de	695	12	(13, 10)	3
\de	695	12	(14, 8)	6
\de	695	12	(14, 9)	5
\de	695	12	(14, 13)	1
\de	695	12	(0, 2)	2
\de	698	6	(2, 4)	2
\de	698	6	(2, 5)	3
\de	698	6	(5, 1)	4
\de	698	6	(5, 7)	2
\de	698	6	(7, 6)	1
\de	698	6	(0, 2)	2
\de	702	8	(3, 2)	1
\de	702	8	(4, 3)	1
\de	702	8	(4, 5)	1
\de	702	8	(4, 8)	4
\de	702	8	(8, 9)	1
\de	702	8	(8, 11)	3
\de	702	8	(11, 10)	1
\de	702	8	(0, 4)	4
\de	705	1	(0, 1)	1
\de	706	6	(2, 1)	1
\de	706	6	(3, 4)	1
\de	706	6	(3, 5)	2
\de	706	6	(3, 6)	3
\de	706	6	(6, 2)	4
\de	706	6	(0, 3)	3
\de	711	11	(2, 1)	1
\de	711	11	(2, 3)	1
\de	711	11	(2, 7)	5
\de	711	11	(2, 10)	8
\de	711	11	(6, 5)	1
\de	711	11	(7, 6)	1
\de	711	11	(10, 14)	4
\de	711	11	(13, 11)	2
\de	711	11	(13, 12)	1
\de	711	11	(14, 13)	1
\de	711	11	(0, 2)	2
\de	713	12	(4, 2)	2
\de	713	12	(4, 3)	1
\de	713	12	(7, 9)	2
\de	713	12	(7, 10)	3
\de	713	12	(7, 11)	4
\de	713	12	(9, 8)	1
\de	713	12	(14, 7)	7
\de	713	12	(14, 15)	1
\de	713	12	(14, 16)	2
\de	713	12	(14, 17)	3
\de	713	12	(17, 4)	13
\de	713	12	(0, 14)	14
\de	715	12	(3, 2)	1
\de	715	12	(3, 4)	1
\de	715	12	(3, 10)	7
\de	715	12	(3, 14)	11
\de	715	12	(7, 6)	1
\de	715	12	(7, 8)	1
\de	715	12	(8, 9)	1
\de	715	12	(10, 11)	1
\de	715	12	(11, 7)	4
\de	715	12	(14, 16)	2
\de	715	12	(16, 15)	1
\de	715	12	(0, 3)	3
\de	716	6	(3, 2)	1
\de	716	6	(4, 5)	1
\de	716	6	(4, 6)	2
\de	716	6	(4, 7)	3
\de	716	6	(7, 3)	4
\de	716	6	(0, 4)	4
\de	718	10	(3, 1)	2
\de	718	10	(3, 2)	1
\de	718	10	(4, 3)	1
\de	718	10	(4, 5)	1
\de	718	10	(4, 10)	6
\de	718	10	(6, 7)	1
\de	718	10	(9, 8)	1
\de	718	10	(10, 6)	4
\de	718	10	(10, 9)	1
\de	718	10	(0, 4)	4
\de	721	11	(2, 1)	1
\de	721	11	(3, 2)	1
\de	721	11	(3, 11)	8
\de	721	11	(4, 6)	2
\de	721	11	(6, 5)	1
\de	721	11	(8, 7)	1
\de	721	11	(8, 9)	1
\de	721	11	(9, 10)	1
\de	721	11	(11, 4)	7
\de	721	11	(11, 8)	3
\de	721	11	(0, 3)	3
\de	722	9	(2, 1)	1
\de	722	9	(3, 2)	1
\de	722	9	(3, 4)	1
\de	722	9	(3, 5)	2
\de	722	9	(3, 9)	6
\de	722	9	(6, 8)	2
\de	722	9	(8, 7)	1
\de	722	9	(9, 6)	3
\de	722	9	(0, 3)	3
\de	723	11	(2, 4)	2
\de	723	11	(4, 3)	1
\de	723	11	(5, 1)	4
\de	723	11	(5, 2)	3
\de	723	11	(5, 8)	3
\de	723	11	(5, 11)	6
\de	723	11	(8, 6)	2
\de	723	11	(8, 7)	1
\de	723	11	(8, 10)	2
\de	723	11	(10, 9)	1
\de	723	11	(0, 5)	5
